,am_score,bpe_lm_score,diff_config,diffusion_score,first_pass_length_penalty,first_pass_score,ngram_lm_score,ngram_lm_score_non_oov,ngram_lm_score_oov,second_pass_score,wer
4562,-0.6259130172402758,1.3206431697072678,e330_euler10_n10,0.002747579162436268,-2.903351821106246,-0.07215483750182022,-1.961280943016009,-0.6751092765952583,-0.6815969788126846,-1.235918075222656,0.0975609756097561
4626,-0.6773899997943897,1.3397282768630652,e330_euler10_n10,0.0027328220885697203,-2.8121391391203345,-0.11334853805383209,-1.9966681830306203,-0.6059086577256066,-0.8118490725103141,-1.1443923796374145,0.0975609756097561
5255,0.0,1.9588705723051534,e330_euler50_n10,0.0025769976425851124,-2.5295445673215147,-1.5352083728294375,-2.0571558556871126,0.0,0.0,0.0,0.0975609756097561
4319,-0.5532774241664823,1.4395192937544605,e330_euler10_n10,0.002505299951899266,-1.9786424460276342,-0.13279807763742557,-1.888525223348617,-0.6991963777832404,-0.6030954687962822,-1.0970664694620318,0.0975609756097561
5112,-0.44787344069748003,1.6544810583937275,e330_euler10_n10,0.002230714306507192,-2.347730970007618,-0.19786971949592969,-1.9277559953741872,-0.8448439611268601,-0.9735051923268317,-0.8556540637963607,0.0975609756097561
4449,-0.07100056898772979,1.869018300978563,e330_euler10_n10,0.0021280904092552543,-2.535502557259737,-0.3358874234502106,-1.7495367488337268,-0.7594622251514405,-0.03717203640326601,-1.2756345095851476,0.0975609756097561
4481,-0.33780348307957997,1.8097507996829547,e330_euler10_n10,0.0020222069628560743,-2.245452361181231,-0.34036903310220645,-1.9640980382480153,-0.6876376520923901,-0.230346157088405,-1.1141913074105065,0.0975609756097561
3116,-0.3059522866002243,1.2628918514534033,e330_euler10_n10,0.0024990124863763057,-2.1793104139612,-0.9319787932522275,-1.8028206433592386,-0.09137655944767739,-0.6419282213712982,0.0,0.0975609756097561
4598,-0.20961911567204106,1.7435670717611402,e330_euler10_n10,0.0015772217056847534,-2.3670431043311724,-0.14349407657884994,-1.5495984583619793,-0.8438487343757645,-0.05054093369119636,-1.119306146375598,0.0975609756097561
5065,-0.46878485050470303,1.709935947546474,e330_euler10_n10,0.002433183023257688,-2.5107631034287365,-0.1716504452920834,-1.8376088868445026,-0.8141967025806544,-0.9494466416551676,-0.912424299076945,0.0975609756097561
4288,-0.6347457074035409,1.5316545655938194,e330_euler10_n10,0.002621458749853481,-2.833959996932399,-0.05972617490190876,-1.9393154128268952,-0.6528235607459563,-0.7317317345378603,-1.2315803577628621,0.0975609756097561
4521,-0.06262941919861119,1.8563126108787504,e330_euler10_n10,0.0021518632545186323,-2.563243124153519,-0.19360236081620927,-1.7573221826186567,-0.8601838859761514,-0.02560998380563058,-1.4443069326105653,0.0975609756097561
5031,-0.7175548246119715,1.3726044097851686,e330_euler10_n10,0.002747874674350237,-2.8076150925952965,-0.054262459218805646,-1.9547808304556802,-0.6566591689425693,-0.29105135408036575,-1.2091472175464437,0.0975609756097561
4600,-0.5091796529026119,1.469607523155061,e330_euler10_n10,0.0025653208360714905,-1.778654015580818,-0.03800605534654246,-1.8822763304081824,-0.7387072023204633,-0.7864133675858458,-1.0713342280650042,0.0975609756097561
4507,-0.3342467996416042,1.6791350347796457,e330_euler10_n10,0.002398286241685874,-2.382134719795125,-0.3945438991647019,-1.965006577606884,-0.7671952180582576,-0.05815293971594476,-0.8660098761071799,0.0975609756097561
4378,-0.7071285975154599,1.3236628881920374,e330_euler10_n10,0.0027260220272271665,-2.8965387503192397,-0.03119453074746209,-1.9637062289157483,-0.65000716904691,-0.7269371394929104,-1.2166498104853174,0.0975609756097561
5215,0.0,1.9706568990259197,e330_euler10_n10,0.00245087653605097,-2.5079738548810964,-1.5019480495138495,-1.9868674446696755,0.0,0.0,0.0,0.0975609756097561
1801,0.0,1.9185107171615494,e330_euler50_n10,0.0024376919261272522,-2.6245171337472852,-1.5443896918957394,-2.0670080709545715,0.0,0.0,0.0,0.0975609756097561
4261,-0.33838582495317027,1.6697491435148855,e330_euler10_n10,0.0024046540170868476,-2.1971601420636535,-0.3801298425655513,-1.8890963226695994,-0.7531907528894697,-0.06846866464108842,-0.8756419679410056,0.0975609756097561
5253,0.0,1.9623643246436986,e330_euler10_n10,0.0025818045249202826,-2.562528761866269,-1.5407938438958775,-2.0130347787249963,0.0,0.0,0.0,0.0975609756097561
1797,0.0,1.9399013875316462,e330_euler50_n10,0.0024696765989012256,-2.6725808163611355,-1.584149041094357,-2.032104431998403,0.0,0.0,0.0,0.0975609756097561
1800,0.0,1.91824917304535,e330_euler50_n10,0.002506365517419373,-2.6649096487705015,-1.5262004594267964,-1.9936897252316323,0.0,0.0,0.0,0.0975609756097561
4252,-0.5937408783002869,1.5136967817716658,e330_euler10_n10,0.0027216999775994876,-2.7303535834955057,-0.07789884788398714,-1.959338344549386,-0.6657713365557456,-0.7867189193954377,-1.299590447934869,0.0975609756097561
4445,-0.4367530947605025,1.7349614088761005,e330_euler10_n10,0.0023777878241645076,-2.544456209045911,-0.3019594369806986,-1.9993251673503938,-0.820306339869124,-0.8808959883938751,-0.9461012735896883,0.0975609756097561
1807,0.0,1.9980764198384615,e330_euler50_n10,0.00247842350363883,-2.5630340522830273,-1.557689353987554,-2.003813619703128,0.0,0.0,0.0,0.0975609756097561
4338,-0.5523654673774488,1.208291037242106,e330_euler10_n10,0.0025123698186169507,-2.954412110113589,-0.03313976464333475,-1.9302317984168396,-0.7259266457901511,-0.754731196172412,-1.161946835718682,0.0975609756097561
1811,0.0,1.9608760876554097,e330_euler50_n10,0.002599083449213654,-2.686746301255355,-1.5895084783368172,-2.0470229775826345,0.0,0.0,0.0,0.0975609756097561
3259,-0.26963895299396456,1.229913284493652,e330_euler10_n10,0.001792319877357786,-2.5989099343817768,-0.8991123666887297,-1.9682390503580078,-0.028765608890731473,-0.943378794124621,0.0,0.0975609756097561
4865,-0.6338239680661517,1.4632187271619361,e330_euler10_n10,0.002802481347817192,-2.8451174130143837,-0.12168958926601359,-1.9999156638711792,-0.6229471749875369,-0.7461112217695874,-1.188931759170811,0.0975609756097561
4770,-0.6399505846815136,1.2898992216517442,e330_euler10_n10,0.0026169777822907642,-2.933546887082543,-0.13176792908332874,-1.9614453295867134,-0.5394298037516021,-0.46477435201613604,-1.2636802840164651,0.0975609756097561
3547,-0.25095315548168734,1.070533696755284,e330_euler10_n10,0.0026460922936005,-0.48066084715076274,-0.3882584752268752,-1.0583595886820565,-0.1413817779649683,-0.2807950344736869,-0.7970480333169356,0.0975609756097561
2953,-0.26470229566039727,1.0988768173299055,e330_euler10_n10,0.0018244198694144305,-2.403427067682285,-0.6616463028816297,-1.6913555944911205,-0.16387177255926166,-0.6775376919117153,0.0,0.0975609756097561
1206,-0.10005572608062141,1.92783062339074,e330_euler50_n10,0.0003933465653252203,-2.573838610851565,-1.5907996285375217,-2.0544611497481395,0.0,0.0,0.0,0.0975609756097561
1211,-0.053765646634279685,1.9690501570121794,e330_euler50_n10,0.0015154501759394045,-2.695875960411539,-1.5542262324309535,-2.0700163487752117,0.0,0.0,0.0,0.0975609756097561
1213,-0.0037406458044194936,1.9868490042382894,e330_euler50_n10,0.0014628803202765299,-2.6567713724678383,-1.569610577193244,-1.9903868589463563,0.0,0.0,0.0,0.0975609756097561
3346,-0.2974642535582858,1.2154722877763475,e330_euler10_n10,0.001365641835720934,-2.4603584680001784,-0.6951871574130863,-1.874624467004065,-0.04866637618722303,-0.578119177825546,0.0,0.0975609756097561
3535,-0.5782247196380983,1.8046253387831133,e330_euler10_n10,0.0028221962959601886,-0.8596112860654477,-0.33022665595662887,-1.9247768558714817,-0.30950204777165874,-0.8086774633030649,-1.178191692060674,0.0975609756097561
4888,-0.4303770075538691,1.7879071456443827,e330_euler10_n10,0.00236452171257505,-2.519041254666885,-0.231416892117135,-1.8678738452033792,-0.7809852842645795,-0.859329325800541,-0.9597049844104562,0.0975609756097561
5308,-0.1433858268429788,1.9417455570837094,e330_euler10_n10,0.0020268532617829507,-2.680113955954609,-0.15490282210451595,-1.767541652950146,-0.9538977164245929,-0.0557272754902887,-1.274303614965139,0.0975609756097561
5477,-0.4303770075538691,1.7879071456443827,e330_euler10_n10,0.00236452171257505,-2.519041254666885,-0.231416892117135,-1.8678738452033792,-0.7809852842645795,-0.859329325800541,-0.9597049844104562,0.0975609756097561
3506,-0.7110237797786243,1.4661433700661695,e330_euler10_n10,0.002944869842875772,-0.7756979203271076,-0.029746989905760978,-1.9558211916329633,-0.27057442612447313,-0.5726794252627114,-1.633934132060572,0.0975609756097561
5479,-0.2823980028076064,1.7966778937759131,e330_euler10_n10,0.002423099214506369,-2.605297472030523,-0.25012970113551025,-1.7058845387553563,-0.8849635454551469,-0.0432181977076099,-1.3310179560732787,0.0975609756097561
4895,-0.2823980028076064,1.7966778937759131,e330_euler10_n10,0.002423099214506369,-2.605297472030523,-0.25012970113551025,-1.7058845387553563,-0.8849635454551469,-0.0432181977076099,-1.3310179560732787,0.0975609756097561
2991,-0.5980101052799981,1.4484178897006421,e330_euler50_n10,0.002121308074463216,-2.6551736554586225,-0.5385101343141129,-2.090853522767716,-0.2915631657098813,-0.3197840448580759,0.0,0.0975609756097561
1238,-0.02490799909112052,1.9064315613759657,e330_euler10_n10,8.429821821553826e-05,-2.546061939448026,-1.5960362063148696,-2.0114832951561445,0.0,0.0,0.0,0.0975609756097561
3902,0.0,1.9622445261756984,e330_rk45_n10,0.002420293155912964,-2.5020000586307622,-1.5015645231855075,-1.9107312228270947,0.0,0.0,0.0,0.0975609756097561
1260,-0.10044437197110195,1.931526475204875,e330_euler50_n10,0.0004669236656951781,-2.5894129796412004,-1.5936557909124913,-2.0609252901806814,0.0,0.0,0.0,0.0975609756097561
1263,-0.11226737317912622,1.9331952330465954,e330_euler50_n10,0.0007222726122432482,-2.579990646105352,-1.586182629132866,-2.0658461564016646,0.0,0.0,0.0,0.0975609756097561
5482,-0.23983268767736537,1.956789988799049,e330_euler10_n10,0.0013656743495075474,-2.9113942540828246,-0.1713238311546429,-1.8097892401848013,-0.9708595131658511,-0.10171283069904141,-1.268914334413042,0.0975609756097561
1265,-0.008186127720923614,1.9810754785893112,e330_euler50_n10,4.1800991476257906e-05,-2.6371669505489845,-1.597047735311385,-2.0288686416254067,0.0,0.0,0.0,0.0975609756097561
3024,-0.21976517356777414,1.1194533861662253,e330_euler10_n10,0.001424499059818752,-2.39700112441067,-0.7556916502640206,-1.673724790111762,-0.2130060915803447,-0.6348093976549107,0.0,0.0975609756097561
5282,-0.33838582495317027,1.6697491435148855,e330_euler10_n10,0.0024046540170868476,-2.1971601420636535,-0.3801298425655513,-1.8890963226695994,-0.7531907528894697,-0.06846866464108842,-0.8756419679410056,0.0975609756097561
3913,0.0,1.9433701172679527,e330_rk45_n10,0.0024851660580591656,-2.6138274473340712,-1.5907895060054926,-2.0012629804699387,0.0,0.0,0.0,0.0975609756097561
1024,-0.8773607734486316,1.1984599641028366,e330_euler10_n10,0.0017330633793854917,-0.9423354274901077,0.0,-1.8624815461901203,-0.47781996975765456,-0.6202404988190322,0.0,0.0975609756097561
2962,-0.30792614342777885,1.1342101428461875,e330_euler10_n10,0.0019301115323424824,-2.2553883420431315,-0.9501296419419484,-1.762343590027576,-0.09437697755353501,-0.7525322337826799,0.0,0.0975609756097561
3299,-0.35722047441239985,1.097141534808934,e330_euler10_n10,0.0017448862740338119,-2.2593615963039797,-0.7986071529131304,-1.910717074432775,-0.11897565562481222,-0.5957517857321027,0.0,0.0975609756097561
3708,-0.6368091469102236,1.8218963005922808,e330_euler10_n10,0.002866306945691954,-0.9394939623299214,-0.4425478368323882,-2.0446309855593823,-0.28774897590327847,-0.6819694273059468,-1.2003244441687875,0.0975609756097561
5362,-0.06262941919861119,1.8563126108787504,e330_euler10_n10,0.0021518632545186323,-2.563243124153519,-0.19360236081620927,-1.7573221826186567,-0.8601838859761514,-0.02560998380563058,-1.4443069326105653,0.0975609756097561
5357,-0.3342467996416042,1.6791350347796457,e330_euler10_n10,0.002398286241685874,-2.382134719795125,-0.3945438991647019,-1.965006577606884,-0.7671952180582576,-0.05815293971594476,-0.8660098761071799,0.0975609756097561
3673,-0.7560882495191533,1.4385832271552732,e330_euler10_n10,0.0026624309279819434,-0.681454783362709,-0.1654681856393214,-1.6660743563049598,-0.24885301864583342,-0.9384101603125382,-1.3153241155964268,0.0975609756097561
3734,-0.7761592935793133,1.4686667274456333,e330_euler10_n10,0.002907695278859363,-0.801146362411398,-0.24534283784026778,-1.7350691239093778,-0.24232856158035765,-0.8226757321060176,-1.4776873577024838,0.0975609756097561
3741,-0.6697033942531646,1.7303800220599568,e330_euler10_n10,0.0027500204749901407,-0.9884796560931141,-0.30249547804670324,-2.0047511523570387,-0.2504856880781008,-0.9071066457162926,-1.4045251224567374,0.0975609756097561
4827,-0.6103262635071471,1.4525249272262446,e330_euler10_n10,0.002533061315243116,-2.8157409867973926,-0.16031356008996916,-1.8021022194158267,-0.6923282438911867,-0.8640423384463238,-1.0349999454252667,0.0975609756097561
1808,0.0,1.9015325290080303,e330_euler50_n10,0.0024560897101748576,-2.696707482425849,-1.5794312419852226,-2.041480189984983,0.0,0.0,0.0,0.0975609756097561
5411,-0.30917940929307985,1.960993645216881,e330_euler10_n10,0.0018022353968045763,-2.3789697113232022,-0.15063877067811093,-1.7195356580594914,-0.9993308763705052,-0.20095642956448134,-1.1486670424526886,0.0975609756097561
4799,-0.693831561678235,1.3701311806156935,e330_euler10_n10,0.0027168857130571928,-2.8385355582871186,-0.04077794228196689,-1.9979900350631217,-0.6324642044670068,-0.7685602585418014,-1.2669780370285746,0.0975609756097561
3600,-0.6682553888124245,1.4878012535523144,e330_euler10_n10,0.0027581046196739874,-0.852611094045133,-0.11235565483338515,-1.6218876402175086,-0.24240421828108455,-0.9810459503936431,-1.4441237896511925,0.0975609756097561
3002,-0.3015532041208636,1.2015776865211234,e330_euler10_n10,0.0015826592167629448,-2.260194295067958,-0.6218853331684235,-1.8669458843889595,-0.0783121257787803,-0.5559495937264959,0.0,0.0975609756097561
3753,-0.6913446730038476,1.5891025330854218,e330_euler10_n10,0.002607986152569389,-0.7176102036559696,-0.1850965825807725,-1.8198122153160627,-0.2142698069166669,-0.7965145934231513,-1.471349240840902,0.0975609756097561
4849,-0.5812668955568605,1.3957257088672002,e330_euler10_n10,0.0027062919376417242,-2.884367987338152,-0.1153460961642329,-1.9354173020670475,-0.7779458169376153,-0.8950037451430015,-1.1170251062716798,0.0975609756097561
3622,-0.7297681206983508,1.4647570794505296,e330_euler10_n10,0.0028384749572813433,-0.13887163361133426,-0.22721226745382733,-1.848967865124288,-0.26375345892916785,-0.9822118106668545,-1.4519871112314722,0.0975609756097561
3757,-0.054689842552476484,1.2234553455864028,e330_euler10_n10,0.0016341180182376422,-2.358143592728995,-0.6285075529661561,-1.6739138299662635,-0.04921826853900965,-0.07502908300004126,-0.2959324693023951,0.0975609756097561
5335,-0.07100056898772979,1.869018300978563,e330_euler10_n10,0.0021280904092552543,-2.535502557259737,-0.3358874234502106,-1.7495367488337268,-0.7594622251514405,-0.03717203640326601,-1.2756345095851476,0.0975609756097561
5332,-0.4367530947605025,1.7349614088761005,e330_euler10_n10,0.0023777878241645076,-2.544456209045911,-0.3019594369806986,-1.9993251673503938,-0.820306339869124,-0.8808959883938751,-0.9461012735896883,0.0975609756097561
3767,-0.604201017329906,1.7278363885363508,e330_euler10_n10,0.0028453546937081743,-1.1906229961637227,-0.27121511147542066,-2.024474743758674,-0.4110488384470949,-0.9419084040007573,-1.4098637511009884,0.0975609756097561
5424,-0.5383118453476723,1.612968689385009,e330_euler10_n10,0.0025740991943001917,-2.546743724345985,-0.001588103481755608,-1.8971618867070794,-0.75287044344909,-0.9030358514218352,-0.9213212730800968,0.0975609756097561
5425,-0.4612986433727977,1.572551151690649,e330_euler10_n10,0.0027674398194425078,-2.316462951230777,-0.09842543701577891,-1.8003897312346882,-0.7957592452628326,-0.592412301220866,-1.1082908014034918,0.0975609756097561
2341,-0.6737168506648369,1.3344575331279043,e330_rk45_n10,0.0016683931039282495,0.0,-0.4896650427948534,-1.732911488926436,-0.09213095741679392,-0.04315123476255985,0.0,0.0975609756097561
3268,-0.21762105804044923,1.3062470675500815,e330_euler10_n10,0.002024734762204559,-2.529014102713579,-1.0030019710582831,-1.978170169420726,-0.03573408697149297,-0.9965506485923609,0.0,0.0975609756097561
4848,-0.6572073199374392,1.2458882744487711,e330_euler10_n10,0.002628970852040209,-2.9977503287759584,-0.08368688109045133,-1.9135229877107243,-0.6183017425936943,-0.7795393211409322,-1.1531446127860954,0.0975609756097561
812,-0.9154021917712325,1.1742569572507415,e330_euler10_n10,0.0018129563731262154,-1.1535921930554924,0.0,-1.9861803386618229,-0.4132909045052258,-0.6684987813126407,0.0,0.0975609756097561
3235,-0.3478839238660107,1.1647883804552663,e330_euler10_n10,0.0016124894045977023,-2.2096317033851567,-0.8056199615350729,-1.9528847074413005,-0.08783457948376182,-0.6920676093118858,0.0,0.0975609756097561
4909,-0.23983268767736537,1.956789988799049,e330_euler10_n10,0.0013656743495075474,-2.9113942540828246,-0.1713238311546429,-1.8097892401848013,-0.9708595131658511,-0.10171283069904141,-1.268914334413042,0.0975609756097561
3203,-0.28458312453826157,1.1368637144160192,e330_euler10_n10,0.0015745701023867041,-2.1197810323770216,-0.7006446427733635,-1.8610515037097215,-0.08665062411530683,-0.6428053304935216,0.0,0.0975609756097561
4724,-0.5383118453476723,1.612968689385009,e330_euler10_n10,0.0025740991943001917,-2.546743724345985,-0.001588103481755608,-1.8971618867070794,-0.75287044344909,-0.9030358514218352,-0.9213212730800968,0.0975609756097561
13,0.0,1.9483034264262704,e330_euler10_n10,0.002522578905152593,-2.502888042877859,-1.5749544634603494,-1.9961029761480382,0.0,0.0,0.0,0.0975609756097561
1916,-0.30917940929307985,1.960993645216881,e330_euler10_n10,0.0018022353968045763,-2.3789697113232022,-0.15063877067811093,-1.7195356580594914,-0.9993308763705052,-0.20095642956448134,-1.1486670424526886,0.0975609756097561
2570,-0.07570389220218653,1.9665526778981868,e330_euler10_n10,0.0024504527645004557,-2.5266766687336966,-1.5125899007195336,-2.0803673681661095,0.0,0.0,0.0,0.0975609756097561
10,0.0,2.0,e330_euler10_n10,0.0025,-2.6,-1.5,-2.0,0.0,0.0,0.0,0.0975609756097561
3979,-0.054689842552476484,1.2234553455864028,e330_euler10_n10,0.0016341180182376422,-2.358143592728995,-0.6285075529661561,-1.6739138299662635,-0.04921826853900965,-0.07502908300004126,-0.2959324693023951,0.0975609756097561
1895,-0.20961911567204106,1.7435670717611402,e330_euler10_n10,0.0015772217056847534,-2.3670431043311724,-0.14349407657884994,-1.5495984583619793,-0.8438487343757645,-0.05054093369119636,-1.119306146375598,0.0975609756097561
4726,-0.4612986433727977,1.572551151690649,e330_euler10_n10,0.0027674398194425078,-2.316462951230777,-0.09842543701577891,-1.8003897312346882,-0.7957592452628326,-0.592412301220866,-1.1082908014034918,0.0975609756097561
2583,-0.07436267353726621,1.9659154399118084,e330_euler10_n10,0.0023597194036465373,-2.5413574582160403,-1.5005078169017738,-2.08573786772876,0.0,0.0,0.0,0.0975609756097561
1880,-0.06262941919861119,1.8563126108787504,e330_euler10_n10,0.0021518632545186323,-2.563243124153519,-0.19360236081620927,-1.7573221826186567,-0.8601838859761514,-0.02560998380563058,-1.4443069326105653,0.0975609756097561
5008,-0.6253450754273551,1.4555486577677819,e330_euler10_n10,0.002877672195454132,-2.809288854987412,-0.05715978674681629,-1.9372938827354407,-0.5979924348321943,-0.6769478205379819,-1.2919334069529618,0.0975609756097561
1865,-0.07100056898772979,1.869018300978563,e330_euler10_n10,0.0021280904092552543,-2.535502557259737,-0.3358874234502106,-1.7495367488337268,-0.7594622251514405,-0.03717203640326601,-1.2756345095851476,0.0975609756097561
2595,-0.09595842215479478,1.9773406334790335,e330_rk45_n10,0.0024859157781728547,-2.535646155358476,-1.5678218928526877,-1.9258522872196349,0.0,0.0,0.0,0.0975609756097561
1849,-0.1433858268429788,1.9417455570837094,e330_euler10_n10,0.0020268532617829507,-2.680113955954609,-0.15490282210451595,-1.767541652950146,-0.9538977164245929,-0.0557272754902887,-1.274303614965139,0.0975609756097561
4647,-0.5837078852004655,1.3751258201883756,e330_euler10_n10,0.0027573216465441998,-2.9473510487788985,-0.17996093989704717,-1.8085115721290344,-0.6941472791990074,-0.9166021018152566,-0.9953046627300854,0.0975609756097561
3405,-0.725030985036109,1.5316566238685438,e330_euler10_n10,0.0026768506482780056,-0.7864601071598122,-0.07997917075228289,-1.8413458499169284,-0.24421666573826734,-0.9489178880929828,-1.377533599392177,0.0975609756097561
2613,-0.12552335294476008,1.9616659922659767,e330_rk45_n10,0.0021541214005840787,-2.623940173432964,-1.571959505998412,-2.072241296394502,0.0,0.0,0.0,0.0975609756097561
4689,-0.30917940929307985,1.960993645216881,e330_euler10_n10,0.0018022353968045763,-2.3789697113232022,-0.15063877067811093,-1.7195356580594914,-0.9993308763705052,-0.20095642956448134,-1.1486670424526886,0.0975609756097561
5545,-0.44787344069748003,1.6544810583937275,e330_euler10_n10,0.002230714306507192,-2.347730970007618,-0.19786971949592969,-1.9277559953741872,-0.8448439611268601,-0.9735051923268317,-0.8556540637963607,0.0975609756097561
5382,-0.20961911567204106,1.7435670717611402,e330_euler10_n10,0.0015772217056847534,-2.3670431043311724,-0.14349407657884994,-1.5495984583619793,-0.8438487343757645,-0.05054093369119636,-1.119306146375598,0.0975609756097561
5535,-0.46878485050470303,1.709935947546474,e330_euler10_n10,0.002433183023257688,-2.5107631034287365,-0.1716504452920834,-1.8376088868445026,-0.8141967025806544,-0.9494466416551676,-0.912424299076945,0.0975609756097561
2537,-0.09022723100833134,1.9437809030390458,e330_euler10_n10,0.0024065160670538764,-2.543644351923819,-1.5812762776016671,-2.072308209325539,0.0,0.0,0.0,0.0975609756097561
3037,-0.3866256173749818,1.1694430551628976,e330_euler10_n10,0.0016588278919792926,-2.3682972426552027,-0.6744483608288999,-1.8690464432293716,-0.003315625619926113,-0.7604494923428733,0.0,0.0975609756097561
3931,-0.7110237797786243,1.4661433700661695,e330_euler10_n10,0.002944869842875772,-0.7756979203271076,-0.029746989905760978,-1.9558211916329633,-0.27057442612447313,-0.5726794252627114,-1.633934132060572,0.0975609756097561
1963,-0.2823980028076064,1.7966778937759131,e330_euler10_n10,0.002423099214506369,-2.605297472030523,-0.25012970113551025,-1.7058845387553563,-0.8849635454551469,-0.0432181977076099,-1.3310179560732787,0.0975609756097561
2934,-0.5938487850180758,1.443640219844208,e330_euler50_n10,0.0024080286535503137,-2.566266486688895,-0.5308070600827525,-2.098047051518545,-0.13450738619334024,-0.2285054862478768,0.0,0.0975609756097561
1966,-0.23983268767736537,1.956789988799049,e330_euler10_n10,0.0013656743495075474,-2.9113942540828246,-0.1713238311546429,-1.8097892401848013,-0.9708595131658511,-0.10171283069904141,-1.268914334413042,0.0975609756097561
1283,-0.02230327750164418,1.9023194377465358,e330_euler50_n10,5.541189965591796e-05,-2.5481743461679414,-1.5092305539800601,-2.0380387032518943,0.0,0.0,0.0,0.0975609756097561
3439,-0.7623130073403204,1.413229413275327,e330_euler10_n10,0.0028298827930488602,-1.3406800710731672,-0.06644179965145246,-1.7885152632785384,-0.2573802645672576,-0.9244290661652604,-1.4753361949737338,0.0975609756097561
2553,-0.05846132566805079,1.9414295368106784,e330_euler10_n10,0.002261593821444751,-2.670253095027118,-1.5868985683618302,-2.043535494567241,0.0,0.0,0.0,0.0975609756097561
3936,-0.25095315548168734,1.070533696755284,e330_euler10_n10,0.0026460922936005,-0.48066084715076274,-0.3882584752268752,-1.0583595886820565,-0.1413817779649683,-0.2807950344736869,-0.7970480333169356,0.0975609756097561
3074,-0.2568285452167601,1.21156925934908,e330_euler10_n10,0.0015703407877025795,-2.3968479508931266,-0.6726322543003282,-1.8693475255602356,-0.06510410965912433,-0.5877324676732858,0.0,0.0975609756097561
5118,-0.37968870881876005,1.6273389442310848,e330_euler10_n10,0.0025222694583785055,-2.329403163364384,-0.3360854037501865,-1.9482121387678206,-0.814114581242731,-0.0853331204894805,-0.8299006130052765,0.09761653425190288
5416,-0.26870073796180166,1.9989387417409843,e330_euler10_n10,0.0025135227412613043,-2.134437531857984,-0.3185841377956137,-1.7693455151154072,-0.7636085780063768,-0.08062304326636538,-1.2163244694517583,0.09761653425190288
2586,-0.18675966461336657,1.9606666928562777,e330_euler10_n10,0.002251633175820968,-2.553136460767318,-1.5217896207468564,-1.9981454965711092,0.0,0.0,0.0,0.09761653425190288
3407,-0.8703642006088668,1.5640726036239285,e330_euler10_n10,0.002829621217783352,-0.7984550268328138,-0.17498880184251148,-1.9678708989466185,-0.21018279812944488,-0.7255679024801618,-1.156991034208171,0.09761653425190288
4308,-0.7398136863621388,1.312344322011512,e330_euler10_n10,0.002987863914653601,-2.9848032022506517,-0.03329192720987798,-1.9351642687785064,-0.7335656613453335,-0.4132707067453279,-1.1423610032126519,0.09761653425190288
5559,-0.5405383806324353,1.6355049533520194,e330_euler10_n10,0.0027713117464915793,-2.6196689967369258,-0.13175561386975304,-1.8478814336576845,-0.8267195023179025,-0.9673901635510402,-0.8303556721659254,0.09761653425190288
4896,-0.6599140483227879,1.2131346342014928,e330_euler10_n10,0.002785380615105805,-2.921075671386744,-0.03391688507097529,-1.9989190150987808,-0.6791278211363293,-0.7363801984567918,-1.2441149331352213,0.09761653425190288
2594,-0.20619069083490732,1.964330056472957,e330_rk45_n10,0.002126434573803273,-2.605895027844208,-1.5576559716870224,-2.0767853333705633,0.0,0.0,0.0,0.09761653425190288
5525,-0.4861309775378156,1.7850168514008524,e330_euler10_n10,0.002503516961896839,-2.4578813381330473,-0.18565835434162248,-1.9111010944832638,-0.8408998190688348,-0.9405867005622803,-0.9082848453432244,0.09761653425190288
4269,-0.42076812919805817,1.6464318563100773,e330_euler10_n10,0.00229088615897706,-2.4012045746344954,-0.24691171522237654,-1.8822689020982053,-0.8470140883932856,-0.0918745690089089,-0.882238567567106,0.09761653425190288
4460,-0.6112228894939653,1.1513217049574176,e330_euler10_n10,0.002589761349648335,-2.87437981641125,-0.00034179550576553946,-1.9661810611690351,-0.696647645978994,-0.13278486464061084,-1.151587376990155,0.09761653425190288
2603,-0.10949156931475247,1.950986659094468,e330_euler10_n10,0.0002564960588037878,-2.6300492970405798,-1.5546735602994088,-2.08997914368662,0.0,0.0,0.0,0.09761653425190288
2597,-0.0648892763643729,1.972820984327956,e330_euler50_n10,0.0022716462972333326,-2.556431982499932,-1.5614104707755891,-2.0989585971445304,0.0,0.0,0.0,0.09761653425190288
3661,-0.6770557745288144,1.7008650956662943,e330_euler10_n10,0.002735897741158447,-1.1692905988136164,-0.3417318823710809,-1.7756621621128916,-0.3344977384160022,-0.8196490980981462,-1.4627387492904584,0.09761653425190288
4457,-0.21451888969852345,1.8715036770102516,e330_euler10_n10,0.0018253952409388568,-2.6742523953701056,-0.19432344262168716,-1.960750975653843,-0.8292670733775777,-0.08242225989166412,-1.1349188832525021,0.09761653425190288
2600,-0.011768931866148007,1.9630324208541492,e330_euler10_n10,0.0024979160746340227,-2.5483417331747678,-1.5031114353944892,-1.9520996649105655,0.0,0.0,0.0,0.09761653425190288
3057,-0.2966315581003802,1.206081999490593,e330_euler10_n10,0.0013371009388788448,-2.345145853485735,-0.6316788883484715,-1.8608509303134781,-0.028825341835082844,-0.5912196897599207,0.0,0.09761653425190288
5184,0.0,1.9741556272522258,e330_euler50_n10,0.0025398101531602375,-2.5312941854680595,-1.5295167862672692,-1.9770432401057505,0.0,0.0,0.0,0.09761653425190288
